dataset,heuristic,model,method,optimization,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,5,5,0.048893,2.152074,2.200967,0.0,0.0,0.5333333333333334,0.5333333333333334,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.5599999999999999,0.5599999999999999,0.5249999999999999,0.5249999999999999,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.105,0.105,4.0,0.25,2.666666666666667,0.5333333333333334,0.5333333333333334,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,10,10,0.048893,2.74849,2.797383,0.0,0.0,0.7933333333333333,0.7933333333333333,0.74375,0.74375,0.74375,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.875,0.0,0.0,0.4251851851851853,0.4251851851851853,0.3986111111111112,0.3986111111111112,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.0,0.0896875,0.0896875,5.95,0.371875,7.9333333333333345,0.7933333333333334,0.7933333333333334,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,15,15,0.048893,3.160811,3.209704,0.0,0.0,0.2844444444444445,0.2844444444444445,0.2666666666666667,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.42095238095238097,0.42095238095238097,0.3946428571428572,0.3946428571428572,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.09208333333333334,0.09208333333333334,2.1333333333333333,0.13333333333333333,4.266666666666667,0.28444444444444444,0.28444444444444444,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,20,20,0.048893,3.873992,3.922885,0.0,0.0,0.5166666666666666,0.5166666666666666,0.48437499999999994,0.48437499999999994,0.48437499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.875,0.0,0.0,0.6331328320802005,0.6329824561403509,0.593562030075188,0.593421052631579,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.1409375,0.1409375,3.875,0.2421875,10.333333333333332,0.5166666666666666,0.5166666666666666,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,5,5,0.048893,2.233447,2.28234,0.0,0.0,0.42666666666666664,0.42666666666666664,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.43999999999999995,0.43999999999999995,0.4125,0.4125,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.0,0.0825,0.0825,3.2,0.2,4.2,0.8400000000000001,0.8400000000000001,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,10,10,0.048893,2.806752,2.855645,0.0,0.0,0.39333333333333337,0.39333333333333337,0.36875,0.36875,0.36875,0.0,0.0,0.2,0.2,0.1875,0.1875,0.1875,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.3866666666666667,0.3866666666666667,0.36250000000000004,0.36250000000000004,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.0,0.0815625,0.0815625,2.95,0.184375,8.666666666666668,0.8666666666666668,0.8666666666666668,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,15,15,0.048893,3.349534,3.398427,0.0,0.0,0.47555555555555556,0.47555555555555556,0.44583333333333336,0.44583333333333336,0.44583333333333336,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.6,0.6,0.5625,0.5625,0.5625,0.0,0.0,0.48698412698412696,0.48698412698412696,0.45654761904761904,0.45654761904761904,0.0,0.0,0.13333333333333333,0.13333333333333333,0.125,0.125,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.0,0.10652777777777778,0.10652777777777778,3.566666666666667,0.22291666666666668,13.066666666666672,0.8711111111111115,0.8711111111111115,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,20,20,0.048893,3.915727,3.96462,0.0,0.0,0.48,0.48,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.6,0.6,0.5625,0.5625,0.5625,0.0,0.0,0.4965914786967418,0.4961403508771929,0.46555451127819547,0.46513157894736834,0.0,0.0,0.13333333333333333,0.13333333333333333,0.125,0.125,0.0,0.0,0.7333333333333333,0.7333333333333333,0.6875,0.6875,0.0,0.11046875,0.11046875,3.6,0.225,17.466666666666672,0.8733333333333336,0.8733333333333336,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf,baseline,15,1,5,5,0.032305,4.890287,4.922592,0.0,0.0,0.49333333333333335,0.49333333333333335,0.4625,0.4625,0.4625,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.5333333333333334,0.5333333333333334,0.5000000000000001,0.5000000000000001,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.1,0.1,3.7,0.23125,2.466666666666667,0.49333333333333335,0.49333333333333335,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf,baseline,15,1,10,10,0.032305,7.506401,7.538706,0.0,0.0,0.49333333333333335,0.49333333333333335,0.4625,0.4625,0.4625,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.41185185185185175,0.4088888888888887,0.386111111111111,0.38333333333333314,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.08625,0.08625,3.7,0.23125,4.933333333333334,0.49333333333333335,0.49333333333333335,1.0
