dataset,heuristic,model,method,optimization,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,5,5,0.034331,2.56348,2.597811,0.0,0.0,0.27999999999999997,0.27999999999999997,0.26249999999999996,0.26249999999999996,0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.0,0.0875,0.0875,2.1,0.13125,1.4,0.27999999999999997,0.27999999999999997,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,10,10,0.034331,3.527701,3.562032,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.8125,0.0,0.0,0.5866666666666666,0.5866666666666666,0.5499999999999999,0.5499999999999999,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.12375,0.12375,3.5,0.21875,4.666666666666667,0.4666666666666667,0.4666666666666667,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,15,15,0.034331,4.175564,4.2098949999999995,0.0,0.0,0.36444444444444446,0.36444444444444446,0.3416666666666667,0.3416666666666667,0.3416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.49396825396825406,0.49396825396825406,0.46309523809523817,0.46309523809523817,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.0,0.10805555555555556,0.10805555555555556,2.7333333333333334,0.17083333333333334,5.466666666666667,0.36444444444444446,0.36444444444444446,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,1,20,20,0.034331,5.449606,5.483937,0.0,0.0,0.45000000000000007,0.45000000000000007,0.42187500000000006,0.42187500000000006,0.42187500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.8125,0.0,0.0,0.5740350877192982,0.5740350877192982,0.5381578947368421,0.5381578947368421,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.1278125,0.1278125,3.375,0.2109375,9.000000000000002,0.45000000000000007,0.45000000000000007,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,5,5,0.034331,2.474482,2.508813,0.0,0.0,0.5733333333333334,0.5733333333333334,0.5375,0.5375,0.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.5466666666666666,0.5466666666666666,0.5125,0.5125,0.0,0.0,0.2,0.2,0.1875,0.1875,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.1025,0.1025,4.3,0.26875,3.8000000000000003,0.76,0.76,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,10,10,0.034331,3.499217,3.5335479999999997,0.0,0.0,0.7333333333333334,0.7333333333333334,0.6875,0.6875,0.6875,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.42666666666666675,0.42666666666666675,0.4000000000000001,0.4000000000000001,0.0,0.0,0.13333333333333333,0.13333333333333333,0.125,0.125,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.0,0.09,0.09,5.5,0.34375,8.333333333333334,0.8333333333333334,0.8333333333333334,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,15,15,0.034331,4.246887,4.281218,0.0,0.0,0.6533333333333332,0.6533333333333332,0.6124999999999999,0.6124999999999999,0.6124999999999999,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.8125,0.0,0.0,0.5485714285714285,0.5485714285714285,0.5142857142857142,0.5142857142857142,0.0,0.0,0.13333333333333333,0.13333333333333333,0.125,0.125,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.12,0.12,4.9,0.30625,10.73333333333333,0.7155555555555554,0.7155555555555554,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,15,2,20,20,0.034331,5.238109,5.27244,0.0,0.0,0.6866666666666665,0.6866666666666665,0.6437499999999998,0.6437499999999998,0.6437499999999998,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.8125,0.0,0.0,0.5940350877192982,0.5940350877192982,0.5569078947368421,0.5569078947368421,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.132265625,0.132265625,5.15,0.321875,15.133333333333331,0.7566666666666666,0.7566666666666666,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf,baseline,15,1,5,5,0.032067,4.743906,4.775973,0.0,0.0,0.22666666666666666,0.22666666666666666,0.2125,0.2125,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.3866666666666667,0.3866666666666667,0.36250000000000004,0.36250000000000004,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.0725,0.0725,1.7,0.10625,1.1333333333333333,0.22666666666666666,0.22666666666666666,1.0
sampled_logs,heuristic_1,xgboost,genetic_ltlf,baseline,15,1,10,10,0.032067,7.926672,7.958739,0.0,0.0,0.14666666666666667,0.14666666666666667,0.1375,0.1375,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.2607407407407407,0.2607407407407407,0.2444444444444444,0.2444444444444444,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.8,0.8,0.75,0.75,0.0,0.055,0.055,1.1,0.06875,1.4666666666666666,0.14666666666666667,0.14666666666666667,1.0
