dataset,heuristic,model,method,optimization,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,5,5,0.024998,1.805043,1.830041,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.3857142857142857,0.3857142857142857,0.33749999999999997,0.33749999999999997,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.0,0.0675,0.0675,1.5,0.1875,2.142857142857143,0.42857142857142855,0.42857142857142855,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,10,10,0.024998,2.175173,2.200171,0.0,0.0,0.47142857142857136,0.47142857142857136,0.4124999999999999,0.4124999999999999,0.4124999999999999,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.25,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.5111111111111111,0.5111111111111111,0.4472222222222222,0.4472222222222222,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.100625,0.100625,1.65,0.20625,4.7142857142857135,0.47142857142857136,0.47142857142857136,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,15,15,0.024998,2.598243,2.623241,0.0,0.0,0.40952380952380946,0.40952380952380946,0.3583333333333333,0.3583333333333333,0.3583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.5047619047619047,0.5047619047619047,0.44166666666666665,0.44166666666666665,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.0,0.10305555555555555,0.10305555555555555,1.4333333333333333,0.17916666666666667,6.1428571428571415,0.40952380952380946,0.40952380952380946,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,20,20,0.024998,3.015194,3.0401920000000002,0.0,0.0,0.41428571428571426,0.41428571428571426,0.3625,0.3625,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.5421052631578948,0.5421052631578948,0.4743421052631579,0.4743421052631579,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.11265625,0.11265625,1.45,0.18125,8.285714285714285,0.41428571428571426,0.41428571428571426,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,5,5,0.041911,1.872874,1.914785,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.3857142857142857,0.3857142857142857,0.33749999999999997,0.33749999999999997,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.0,0.0675,0.0675,1.5,0.1875,2.142857142857143,0.42857142857142855,0.42857142857142855,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,10,10,0.041911,2.213651,2.255562,0.0,0.0,0.47142857142857136,0.47142857142857136,0.4124999999999999,0.4124999999999999,0.4124999999999999,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.25,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.5111111111111111,0.5111111111111111,0.4472222222222222,0.4472222222222222,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.100625,0.100625,1.65,0.20625,4.7142857142857135,0.47142857142857136,0.47142857142857136,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,15,15,0.041911,2.637055,2.678966,0.0,0.0,0.40952380952380946,0.40952380952380946,0.3583333333333333,0.3583333333333333,0.3583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.5047619047619047,0.5047619047619047,0.44166666666666665,0.44166666666666665,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.0,0.10305555555555555,0.10305555555555555,1.4333333333333333,0.17916666666666667,6.1428571428571415,0.40952380952380946,0.40952380952380946,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,20,20,0.041911,3.195975,3.2378859999999996,0.0,0.0,0.41428571428571426,0.41428571428571426,0.3625,0.3625,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.5421052631578948,0.5421052631578948,0.4743421052631579,0.4743421052631579,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.11265625,0.11265625,1.45,0.18125,8.285714285714285,0.41428571428571426,0.41428571428571426,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,2,5,5,0.041911,1.724025,1.765936,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.625,0.0,0.0,0.6142857142857142,0.6142857142857142,0.5375,0.5375,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.1075,0.1075,2.0,0.25,3.1428571428571423,0.6285714285714284,0.6285714285714284,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,2,10,10,0.041911,3.180729,3.2226399999999997,0.0,0.0,0.45714285714285713,0.45714285714285713,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.43809523809523804,0.43809523809523804,0.3833333333333333,0.3833333333333333,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.0,0.08625,0.08625,1.6,0.2,6.571428571428571,0.6571428571428571,0.6571428571428571,1.0
