dataset,heuristic,model,method,optimization,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,5,5,0.023861,1.896949,1.92081,0.0,0.0,0.5142857142857142,0.5142857142857142,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.6428571428571429,0.6428571428571429,0.5625,0.5625,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.0,0.1125,0.1125,1.8,0.225,2.571428571428571,0.5142857142857142,0.5142857142857142,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,10,10,0.023861,2.385176,2.409037,0.0,0.0,0.3571428571428571,0.3571428571428571,0.31249999999999994,0.31249999999999994,0.31249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.4952380952380952,0.4952380952380952,0.4333333333333333,0.4333333333333333,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.0975,0.0975,1.25,0.15625,3.571428571428571,0.3571428571428571,0.3571428571428571,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,15,15,0.023861,3.624515,3.6483760000000003,0.0,0.0,0.32380952380952377,0.32380952380952377,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.0,0.0,0.4217687074829931,0.4217687074829931,0.36904761904761896,0.36904761904761896,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.0,0.08611111111111111,0.08611111111111111,1.1333333333333333,0.14166666666666666,4.857142857142857,0.32380952380952377,0.32380952380952377,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,1,20,20,0.023861,3.291236,3.315097,0.0,0.0,0.35,0.35,0.30624999999999997,0.30624999999999997,0.30624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.43157894736842106,0.43157894736842106,0.37763157894736843,0.37763157894736843,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.0896875,0.0896875,1.225,0.153125,7.0,0.35,0.35,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,2,5,5,0.023861,1.87099,1.8948509999999998,0.0,0.0,0.6,0.6,0.525,0.525,0.525,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.375,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.625,0.0,0.0,0.6142857142857143,0.6142857142857143,0.5375000000000001,0.5375000000000001,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.0,0.0,0.7142857142857143,0.7142857142857143,0.625,0.625,0.0,0.1075,0.1075,2.1,0.2625,3.5714285714285716,0.7142857142857143,0.7142857142857143,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,2,10,10,0.023861,2.301895,2.325756,0.0,0.0,0.557142857142857,0.557142857142857,0.48749999999999993,0.48749999999999993,0.48749999999999993,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.75,0.0,0.0,0.6000000000000001,0.6000000000000001,0.5250000000000001,0.5250000000000001,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.118125,0.118125,1.95,0.24375,5.571428571428571,0.5571428571428572,0.5571428571428572,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,2,15,15,0.023861,2.840284,2.864145,0.0,0.0,0.5047619047619049,0.5047619047619049,0.44166666666666676,0.44166666666666676,0.44166666666666676,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.75,0.0,0.0,0.583673469387755,0.583673469387755,0.5107142857142857,0.5107142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.11916666666666667,0.11916666666666667,1.7666666666666666,0.22083333333333333,9.57142857142857,0.6380952380952379,0.6380952380952379,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,7,2,20,20,0.023861,3.389086,3.412947,0.0,0.0,0.5285714285714285,0.5285714285714285,0.4624999999999999,0.4624999999999999,0.4624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.75,0.0,0.0,0.5902255639097744,0.5902255639097744,0.5164473684210527,0.5164473684210527,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,0.0,0.12265625,0.12265625,1.85,0.23125,12.285714285714283,0.6142857142857141,0.6142857142857141,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf,baseline,7,1,5,5,0.01336,3.510807,3.524167,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.0,0.0,0.2571428571428571,0.2571428571428571,0.22499999999999998,0.22499999999999998,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.0,0.045,0.045,0.5,0.0625,0.7142857142857142,0.14285714285714285,0.14285714285714285,1.0
synthetic_data,heuristic_1,xgboost,genetic_ltlf,baseline,7,1,10,10,0.01336,4.85235,4.86571,0.0,0.0,0.1714285714285714,0.1714285714285714,0.14999999999999997,0.14999999999999997,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.25,0.25,0.25,0.0,0.0,0.26031746031746034,0.26031746031746034,0.2277777777777778,0.2277777777777778,0.0,0.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.0,0.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.0,0.05125,0.05125,0.6,0.075,1.714285714285714,0.1714285714285714,0.1714285714285714,1.0
